"type","date","metrics","value"
"PM2.5","20180617","15",57.2916666666667
"AQI","20180617","17",77.4166666666667
"PM10","20180617","17",62.6666666666667
"PM2.5","20180617","17",52.8333333333333
"AQI","20180617","18",60.7727272727273
"PM10","20180617","18",47.5882352941176
"PM2.5","20180617","18",36.5454545454545
"AQI","20180617","19",61.7916666666667
"PM10","20180617","19",59.2941176470588
"PM2.5","20180617","19",43.5
"AQI","20180617","20",78.8260869565217
"PM10","20180617","20",52.6
"PM2.5","20180617","20",46
"AQI","20180617","21",57
"PM10","20180617","21",51.6363636363636
"PM2.5","20180617","21",38.7916666666667
"AQI","20180617","22",67.875
"PM10","20180617","22",45.125
"PM2.5","20180617","22",38.5416666666667
"AQI","20180617","23",77
"PM10","20180617","23",38.5
"PM2.5","20180617","23",47.75
"AQI","20180617","24",58.5217391304348
"PM10","20180617","24",42.4
"PM2.5","20180617","24",33.4347826086956
"AQI","20180617","25",85.304347826087
"PM10","20180617","25",62.3
"PM2.5","20180617","25",46.4347826086956
"AQI","20180617","26",61.4583333333333
"PM10","20180617","26",37.8888888888889
"PM2.5","20180617","26",39.0833333333333
"AQI","20180617","27",83.8333333333333
"PM10","20180617","27",25.8571428571429
"PM2.5","20180617","27",54.3333333333333
"AQI","20180617","28",111.791666666667
"PM10","20180617","28",127.714285714286
"PM2.5","20180617","28",83.2916666666667
"AQI","20180617","29",81.9583333333333
"PM10","20180617","29",84.8095238095238
"PM2.5","20180617","29",58.5833333333333
"AQI","20180617","30",76.6666666666667
"PM10","20180617","30",97.5263157894737
"PM2.5","20180617","30",50.8333333333333
"AQI","20180617","31",78.3333333333333
"PM10","20180617","31",80.4444444444444
"PM2.5","20180617","31",55.3333333333333
"AQI","20180617","32",77.9583333333333
"PM10","20180617","32",82.6363636363636
"PM2.5","20180617","32",55.9166666666667
"AQI","20180617","33",67.9166666666667
"PM10","20180617","33",66.9
"PM2.5","20180617","33",48.1666666666667
"AQI","20180617","34",65.1666666666667
"PM10","20180617","34",80.3913043478261
"PM2.5","20180617","34",30.1666666666667
"AQI","20180617","35",68.695652173913
"PM10","20180617","35",92.95
"PM2.5","20180617","35",35.6086956521739
"AQI","20180616","1",105.916666666667
"PM10","20180616","1",114.615384615385
"PM2.5","20180616","1",76.9166666666667
"AQI","20180616","2",100.95652173913
"PM10","20180616","2",102.5
"PM2.5","20180616","2",74
"AQI","20180616","3",107.583333333333
"PM10","20180616","3",104.9
"PM2.5","20180616","3",79.5416666666667
"AQI","20180616","4",103.041666666667
"PM10","20180616","4",101.733333333333
"PM2.5","20180616","4",76.25
"AQI","20180616","5",110.541666666667
"PM10","20180616","5",110
"PM2.5","20180616","5",79.4583333333333
"AQI","20180616","6",107.333333333333
"PM10","20180616","6",104.5
"PM2.5","20180616","6",77.25
"AQI","20180616","7",102.217391304348
"PM10","20180616","7",99.4444444444444
"PM2.5","20180616","7",78.0454545454545
"AQI","20180616","8",93.0869565217391
"PM10","20180616","8",107.090909090909
"PM2.5","20180616","8",63.5217391304348
"AQI","20180616","10",109.625
"PM10","20180616","10",105.545454545455
"PM2.5","20180616","10",80.7083333333333
"AQI","20180616","11",92.8260869565217
"PM10","20180616","11",89
"PM2.5","20180616","11",67.1304347826087
"AQI","20180616","12",107.714285714286
"PM10","20180616","12",79.2857142857143
"PM2.5","20180616","12",81.0952380952381
"AQI","20180616","13",111.583333333333
"PM10","20180616","13",116.428571428571
"PM2.5","20180616","13",83.7083333333333
"AQI","20180616","14",102.208333333333
"PM10","20180616","14",111.105263157895
"PM2.5","20180616","14",73.8333333333333
"AQI","20180616","15",93.9583333333333
"PM10","20180616","15",96.4545454545455
"PM2.5","20180616","15",67
"AQI","20180616","17",119.333333333333
"PM10","20180616","17",99.7142857142857
"PM2.5","20180616","17",88.6666666666667
"AQI","20180616","18",102.478260869565
"PM10","20180616","18",76.4
"PM2.5","20180616","18",76.2608695652174
"AQI","20180616","19",98.7391304347826
"PM10","20180616","19",94.3125
"PM2.5","20180616","19",72.304347826087
"AQI","20180616","20",105.583333333333
"PM10","20180616","20",87.3333333333333
"PM2.5","20180616","20",69.9166666666667
"AQI","20180616","21",103.391304347826
"PM10","20180616","21",74.8888888888889
"PM2.5","20180616","21",77.8260869565217
"AQI","20180616","22",110.083333333333
"PM10","20180616","22",81
"PM2.5","20180616","22",81.5
"AQI","20180616","23",105.130434782609
"PM10","20180616","23",95
"PM2.5","20180616","23",78.8695652173913
"AQI","20180616","24",96.0416666666667
"PM10","20180616","24",66.8571428571429
"PM2.5","20180616","24",70.875
"AQI","20180616","25",115.583333333333
"PM10","20180616","25",105.333333333333
"PM2.5","20180616","25",87.375
"AQI","20180616","26",105.5
"PM10","20180616","26",77.1111111111111
"PM2.5","20180616","26",79.4166666666667
"AQI","20180616","27",117.458333333333
"PM10","20180616","27",99.125
"PM2.5","20180616","27",87.8333333333333
"AQI","20180616","28",103.5
"PM10","20180616","28",128.416666666667
"PM2.5","20180616","28",75.7083333333333
"AQI","20180616","29",107.833333333333
"PM10","20180616","29",123.538461538462
"PM2.5","20180616","29",81.125
"AQI","20180616","30",109.625
"PM10","20180616","30",133.727272727273
"PM2.5","20180616","30",80.5652173913043
"AQI","20180616","31",114.583333333333
"PM10","20180616","31",111.5
"PM2.5","20180616","31",86.4583333333333
"AQI","20180616","32",109.041666666667
"PM10","20180616","32",107.818181818182
"PM2.5","20180616","32",82.2083333333333
"AQI","20180616","33",114.347826086957
"PM10","20180616","33",116.777777777778
"PM2.5","20180616","33",86.3913043478261
"AQI","20180616","34",80.5
"PM10","20180616","34",100.083333333333
"PM2.5","20180616","34",44.7083333333333
"AQI","20180616","35",85.2272727272727
"PM10","20180616","35",92.4090909090909
"PM2.5","20180616","35",45.5454545454545
"AQI","20180615","1",113.454545454545
"PM10","20180615","1",75.2222222222222
"PM2.5","20180615","1",76.0909090909091
"AQI","20180615","2",109.695652173913
"PM10","20180615","2",69.3333333333333
"PM2.5","20180615","2",75.8260869565217
"AQI","20180615","3",115.04347826087
"PM10","20180615","3",56.3333333333333
"PM2.5","20180615","3",84.6818181818182
"AQI","20180615","4",120.478260869565
"PM10","20180615","4",75
"PM2.5","20180615","4",82.4347826086957
"AQI","20180615","5",128.434782608696
"PM10","20180615","5",72.3333333333333
"PM2.5","20180615","5",87.6086956521739
"AQI","20180615","6",118.347826086957
"PM10","20180615","6",62.8333333333333
"PM2.5","20180615","6",80.9565217391304
"AQI","20180615","7",126.913043478261
"PM10","20180615","7",74.5
"PM2.5","20180615","7",90.8695652173913
"AQI","20180615","8",133.782608695652
"PM10","20180615","8",107.461538461538
"PM2.5","20180615","8",101.086956521739
"AQI","20180615","10",138.695652173913
"PM10","20180615","10",70
"PM2.5","20180615","10",93.4782608695652
"AQI","20180615","11",116.173913043478
"PM10","20180615","11",62.9
"PM2.5","20180615","11",74.4782608695652
"AQI","20180615","12",123.95652173913
"PM10","20180615","12",73.625
"PM2.5","20180615","12",94.6666666666667
"AQI","20180615","13",139.086956521739
"PM10","20180615","13",82
"PM2.5","20180615","13",95.8260869565217
"AQI","20180615","14",126.695652173913
"PM10","20180615","14",81.6666666666667
"PM2.5","20180615","14",82.6521739130435
"AQI","20180615","15",106.608695652174
"PM10","20180615","15",52.75
"PM2.5","20180615","15",71.6521739130435
"AQI","20180615","17",116.863636363636
"PM10","20180615","17",49
"PM2.5","20180615","17",79.6818181818182
"AQI","20180615","18",125.086956521739
"PM10","20180615","18",67.1428571428571
"PM2.5","20180615","18",91.8695652173913
"AQI","20180615","19",137.434782608696
"PM10","20180615","19",89
"PM2.5","20180615","19",98.9565217391304
"AQI","20180615","20",74.8260869565217
"PM10","20180615","20",41.1538461538462
"PM2.5","20180615","20",36.9130434782609
"AQI","20180615","21",98.2727272727273
"PM10","20180615","21",68.25
"PM2.5","20180615","21",72.1818181818182
"AQI","20180615","22",96.2608695652174
"PM10","20180615","22",55.6666666666667
"PM2.5","20180615","22",60.9565217391304
"AQI","20180615","23",140.217391304348
"PM10","20180615","23",43
"PM2.5","20180615","23",104.782608695652
"AQI","20180615","24",116.260869565217
"PM10","20180615","24",52.25
"PM2.5","20180615","24",86.1739130434783
"AQI","20180615","25",147.608695652174
"PM10","20180615","25",100.714285714286
"PM2.5","20180615","25",112
"AQI","20180615","26",95.695652173913
"PM10","20180615","26",55.7
"PM2.5","20180615","26",67.3913043478261
"AQI","20180615","27",78.0454545454545
"PM10","20180615","27",43.1
"PM2.5","20180615","27",49.7272727272727
"AQI","20180615","28",110.909090909091
"PM10","20180615","28",74.7
"PM2.5","20180615","28",78.5909090909091
"AQI","20180615","29",118.739130434783
"PM10","20180615","29",58.3333333333333
"PM2.5","20180615","29",85.9130434782609
"AQI","20180615","30",135.739130434783
"PM10","20180615","30",125
"PM2.5","20180615","30",94.0434782608696
"AQI","20180615","31",122.869565217391
"PM10","20180615","31",71.6666666666667
"PM2.5","20180615","31",90.3913043478261
"AQI","20180615","32",119.782608695652
"PM10","20180615","32",64.1666666666667
"PM2.5","20180615","32",87.3913043478261
"AQI","20180615","33",127.04347826087
"PM10","20180615","33",71.7142857142857
"PM2.5","20180615","33",92.3478260869565
"AQI","20180615","34",117.391304347826
"PM10","20180615","34",103.176470588235
"PM2.5","20180615","34",78.4347826086957
"AQI","20180615","35",141.454545454545
"PM10","20180615","35",94.25
"PM2.5","20180615","35",102.954545454545
"AQI","20180614","1",60.7826086956522
"PM10","20180614","1",47.0555555555556
"PM2.5","20180614","1",27.6363636363636
"AQI","20180614","2",55.7391304347826
"PM10","20180614","2",38.7894736842105
"PM2.5","20180614","2",22.2727272727273
"AQI","20180614","3",57.304347826087
"PM10","20180614","3",41.9090909090909
"PM2.5","20180614","3",24.2608695652174
"AQI","20180614","4",58.4347826086956
"PM10","20180614","4",45.4545454545455
"PM2.5","20180614","4",23.6086956521739
"AQI","20180614","5",66.4782608695652
"PM10","20180614","5",49.9523809523809
"PM2.5","20180614","5",23.7727272727273
"AQI","20180614","6",62.4347826086956
"PM10","20180614","6",42.2222222222222
"PM2.5","20180614","6",25.8260869565217
"AQI","20180614","7",61.0869565217391
"PM10","20180614","7",40.1363636363636
"PM2.5","20180614","7",22.6086956521739
"AQI","20180614","8",51.0434782608696
"PM10","20180614","8",42.3478260869565
"PM2.5","20180614","8",12.7391304347826
"AQI","20180614","10",76.2105263157895
"PM10","20180614","10",53.4117647058824
"PM2.5","20180614","10",25.4210526315789
"AQI","20180614","11",45.7391304347826
"PM10","20180614","11",32.0434782608696
"PM2.5","20180614","11",12.4347826086957
"AQI","20180614","12",52.3478260869565
"PM10","20180614","12",33.0476190476191
"PM2.5","20180614","12",20.8
"AQI","20180614","13",67.1304347826087
"PM10","20180614","13",49.4347826086956
"PM2.5","20180614","13",22.304347826087
"AQI","20180614","14",62.7272727272727
"PM10","20180614","14",52.3181818181818
"PM2.5","20180614","14",24.6363636363636
"AQI","20180614","15",57.4782608695652
"PM10","20180614","15",41.9047619047619
"PM2.5","20180614","15",24.8260869565217
"AQI","20180614","17",62.5652173913044
"PM10","20180614","17",44.5
"PM2.5","20180614","17",29.4782608695652
"AQI","20180614","18",53.2173913043478
"PM10","20180614","18",37.35
"PM2.5","20180614","18",17.8695652173913
"AQI","20180614","19",53.9545454545455
"PM10","20180614","19",39.2272727272727
"PM2.5","20180614","19",17.8181818181818
"AQI","20180614","20",54.1304347826087
"PM10","20180614","20",26.0588235294118
"PM2.5","20180614","20",18.4782608695652
"AQI","20180614","21",38.0869565217391
"PM10","20180614","21",35.3529411764706
"PM2.5","20180614","21",14
"AQI","20180614","22",46.0434782608696
"PM10","20180614","22",29.6
"PM2.5","20180614","22",11.2608695652174
"AQI","20180614","23",64.8260869565217
"PM10","20180614","23",52.2631578947368
"PM2.5","20180614","23",20.6818181818182
"AQI","20180614","24",50.1304347826087
"PM10","20180614","24",29.0869565217391
"PM2.5","20180614","24",11.8695652173913
"AQI","20180614","25",51.304347826087
"PM10","20180614","25",51.85
"PM2.5","20180614","25",18.5217391304348
"AQI","20180614","26",30.3478260869565
"PM10","20180614","26",19.05
"PM2.5","20180614","26",11.0434782608696
"AQI","20180614","27",53.5652173913044
"PM10","20180614","27",25.7777777777778
"PM2.5","20180614","27",26.2173913043478
"AQI","20180614","28",64.4347826086957
"PM10","20180614","28",59.5625
"PM2.5","20180614","28",33.9545454545455
"AQI","20180614","29",64.0869565217391
"PM10","20180614","29",44.25
"PM2.5","20180614","29",37.2272727272727
"AQI","20180614","30",71.2173913043478
"PM10","20180614","30",71.8
"PM2.5","20180614","30",24.9565217391304
"AQI","20180614","31",59.5652173913044
"PM10","20180614","31",57.6666666666667
"PM2.5","20180614","31",29.5217391304348
"AQI","20180614","32",60.8260869565217
"PM10","20180614","32",57.6315789473684
"PM2.5","20180614","32",28.6086956521739
"AQI","20180614","33",56.9565217391304
"PM10","20180614","33",55
"PM2.5","20180614","33",28.0434782608696
"AQI","20180614","34",56.1304347826087
"PM10","20180614","34",56.2173913043478
"PM2.5","20180614","34",21.7272727272727
"AQI","20180614","35",60.5652173913044
"PM10","20180614","35",65.0909090909091
"PM2.5","20180614","35",18.3684210526316
"AQI","20180613","1",74.6521739130435
"PM10","20180613","1",55.4444444444444
"PM2.5","20180613","1",52.2173913043478
"AQI","20180613","2",72.0454545454545
"PM10","20180613","2",27.1428571428571
"PM2.5","20180613","2",50.0909090909091
"AQI","20180613","3",71.7826086956522
"PM10","20180613","3",33.75
"PM2.5","20180613","3",49.7826086956522
"AQI","20180613","4",69.6086956521739
"PM10","20180613","4",28.3333333333333
"PM2.5","20180613","4",49.8636363636364
"AQI","20180613","5",77.1363636363636
"PM10","20180613","5",22.4285714285714
"PM2.5","20180613","5",53
"AQI","20180613","6",72.3478260869565
"PM10","20180613","6",27
"PM2.5","20180613","6",50.1818181818182
"AQI","20180613","7",66.9565217391304
"PM10","20180613","7",39.7
"PM2.5","20180613","7",45.5217391304348
"AQI","20180613","8",60.1818181818182
"PM10","20180613","8",41.6
"PM2.5","20180613","8",35.7272727272727
"AQI","20180613","10",73.9565217391304
"PM10","20180613","10",37
"PM2.5","20180613","10",49.7391304347826
"AQI","20180613","11",46.8260869565217
"PM10","20180613","11",25.4736842105263
"PM2.5","20180613","11",22.7391304347826
"AQI","20180613","12",61.9130434782609
"PM10","20180613","12",32.3333333333333
"PM2.5","20180613","12",42.5652173913044
"AQI","20180613","13",66.304347826087
"PM10","20180613","13",37.25
"PM2.5","20180613","13",39.5217391304348
"AQI","20180613","14",73.304347826087
"PM10","20180613","14",46
"PM2.5","20180613","14",46.4782608695652
"AQI","20180613","15",69.5238095238095
"PM10","20180613","15",31.5
"PM2.5","20180613","15",44
"AQI","20180613","17",71.4782608695652
"PM10","20180613","17",28.5
"PM2.5","20180613","17",49.3913043478261
"AQI","20180613","18",67.9523809523809
"PM10","20180613","18",30.4
"PM2.5","20180613","18",44.9523809523809
"AQI","20180613","19",57.6521739130435
"PM10","20180613","19",33.2142857142857
"PM2.5","20180613","19",36.2173913043478
"AQI","20180613","20",64.8695652173913
"PM10","20180613","20",34.4615384615385
"PM2.5","20180613","20",42.7
"AQI","20180613","21",54.3913043478261
"PM10","20180613","21",46.4166666666667
"PM2.5","20180613","21",32.0869565217391
"AQI","20180613","22",53.9130434782609
"PM10","20180613","22",54.4
"PM2.5","20180613","22",30.0869565217391
"AQI","20180613","23",68.5652173913043
"PM10","20180613","23",44.1818181818182
"PM2.5","20180613","23",43.5217391304348
"AQI","20180613","24",48.1739130434783
"PM10","20180613","24",15
"PM2.5","20180613","24",33.3913043478261
"AQI","20180613","25",73.8260869565217
"PM10","20180613","25",59.5625
"PM2.5","20180613","25",44.9130434782609
"AQI","20180613","26",50.5909090909091
"PM10","20180613","26",37.0909090909091
"PM2.5","20180613","26",29.1428571428571
"AQI","20180613","27",66.5652173913043
"PM10","20180613","27",23.1666666666667
"PM2.5","20180613","27",41.2608695652174
"AQI","20180613","28",78.8636363636364
"PM10","20180613","28",47.6
"PM2.5","20180613","28",54.3636363636364
"AQI","20180613","29",68.2173913043478
"PM10","20180613","29",14.6666666666667
"PM2.5","20180613","29",46.5652173913044
"AQI","20180613","30",66.2173913043478
"PM10","20180613","30",54.3333333333333
"PM2.5","20180613","30",40.6521739130435
"AQI","20180613","31",83.5217391304348
"PM10","20180613","31",52.6
"PM2.5","20180613","31",58.6086956521739
"AQI","20180613","32",81.6521739130435
"PM10","20180613","32",50.2857142857143
"PM2.5","20180613","32",55.7391304347826
"AQI","20180613","33",81.7826086956522
"PM10","20180613","33",44.875
"PM2.5","20180613","33",57.5217391304348
"AQI","20180613","34",63.3913043478261
"PM10","20180613","34",62.7826086956522
"PM2.5","20180613","34",34.4782608695652
"AQI","20180613","35",108.130434782609
"PM10","20180613","35",44
"PM2.5","20180613","35",77.2857142857143
"AQI","20180612","1",122
"PM10","20180612","1",110.444444444444
"PM2.5","20180612","1",87
"AQI","20180612","2",112
"PM10","20180612","2",92.375
"PM2.5","20180612","2",78.4545454545455
"AQI","20180612","3",117.125
"PM10","20180612","3",87
"PM2.5","20180612","3",85.2083333333333
"AQI","20180612","4",113.375
"PM10","20180612","4",101.9375
"PM2.5","20180612","4",81.7083333333333
"AQI","20180612","5",131.352941176471
"PM10","20180612","5",98.8888888888889
"PM2.5","20180612","5",101.1875
"AQI","20180612","6",115.291666666667
"PM10","20180612","6",73.7142857142857
"PM2.5","20180612","6",85.304347826087
"AQI","20180612","7",118.391304347826
"PM10","20180612","7",60.75
"PM2.5","20180612","7",91.8636363636364
"AQI","20180612","8",99.2916666666667
"PM10","20180612","8",92.1578947368421
"PM2.5","20180612","8",72.0416666666667
"AQI","20180612","10",120.826086956522
"PM10","20180612","10",105.153846153846
"PM2.5","20180612","10",84.8260869565217
"AQI","20180612","11",93.6086956521739
"PM10","20180612","11",71
"PM2.5","20180612","11",61.1304347826087
"AQI","20180612","12",119.75
"PM10","20180612","12",84
"PM2.5","20180612","12",89.2083333333333
"AQI","20180612","13",125.625
"PM10","20180612","13",112.208333333333
"PM2.5","20180612","13",89.9166666666667
"AQI","20180612","14",116.826086956522
"PM10","20180612","14",111.478260869565
"PM2.5","20180612","14",81.9565217391304
"AQI","20180612","15",97.9583333333333
"PM10","20180612","15",82.7857142857143
"PM2.5","20180612","15",66.1739130434783
"AQI","20180612","16",135.578947368421
"PM10","20180612","16",92.25
"PM2.5","20180612","16",90.7368421052632
"AQI","20180612","17",125.208333333333
"PM10","20180612","17",79.1666666666667
"PM2.5","20180612","17",90.375
"AQI","20180612","18",108.833333333333
"PM10","20180612","18",104.857142857143
"PM2.5","20180612","18",84.695652173913
"AQI","20180612","19",105.869565217391
"PM10","20180612","19",82.9230769230769
"PM2.5","20180612","19",75.9523809523809
"AQI","20180612","20",96.8333333333333
"PM10","20180612","20",67.0909090909091
"PM2.5","20180612","20",57.875
"AQI","20180612","21",105.458333333333
"PM10","20180612","21",84.5714285714286
"PM2.5","20180612","21",78.6666666666667
"AQI","20180612","22",98.875
"PM10","20180612","22",67.1428571428571
"PM2.5","20180612","22",72.05
"AQI","20180612","23",105.25
"PM10","20180612","23",81.5
"PM2.5","20180612","23",76.0416666666667
"AQI","20180612","24",104.916666666667
"PM10","20180612","24",73.4
"PM2.5","20180612","24",77.3913043478261
"AQI","20180612","25",106.409090909091
"PM10","20180612","25",118.071428571429
"PM2.5","20180612","25",74.8636363636364
"AQI","20180612","26",87.4347826086957
"PM10","20180612","26",58.2222222222222
"PM2.5","20180612","26",64.1304347826087
"AQI","20180612","27",91.0869565217391
"PM10","20180612","27",64.2727272727273
"PM2.5","20180612","27",63.6521739130435
"AQI","20180612","28",112.291666666667
"PM10","20180612","28",87.4166666666667
"PM2.5","20180612","28",82.1428571428571
"AQI","20180612","29",119.833333333333
"PM10","20180612","29",118.411764705882
"PM2.5","20180612","29",81.7083333333333
"AQI","20180612","30",113.791666666667
"PM10","20180612","30",129.272727272727
"PM2.5","20180612","30",78.2083333333333
"AQI","20180612","31",122.652173913043
"PM10","20180612","31",113.8
"PM2.5","20180612","31",91.304347826087
"AQI","20180612","32",120.416666666667
"PM10","20180612","32",102.583333333333
"PM2.5","20180612","32",87.4166666666667
"AQI","20180612","33",125.380952380952
"PM10","20180612","33",106.555555555556
"PM2.5","20180612","33",93.4285714285714
"AQI","20180612","34",102.434782608696
"PM10","20180612","34",117
"PM2.5","20180612","34",66.695652173913
"AQI","20180612","35",162.125
"PM10","20180612","35",120.416666666667
"PM2.5","20180612","35",129.363636363636
"AQI","20180611","1",81.0476190476191
"PM10","20180611","1",70.6153846153846
"PM2.5","20180611","1",59.8095238095238
"AQI","20180611","2",75.7647058823529
"PM10","20180611","2",63.4545454545455
"PM2.5","20180611","2",55.4117647058824
"AQI","20180611","3",79.9545454545455
"PM10","20180611","3",70.875
"PM2.5","20180611","3",58.9090909090909
"AQI","20180611","4",76.5909090909091
"PM10","20180611","4",68.6111111111111
"PM2.5","20180611","4",55.8181818181818
"AQI","20180611","5",85.0909090909091
"PM10","20180611","5",73.1818181818182
"PM2.5","20180611","5",62.5454545454545
"AQI","20180611","6",78.5909090909091
"PM10","20180611","6",66.6666666666667
"PM2.5","20180611","6",57.7272727272727
"AQI","20180611","7",86.0909090909091
"PM10","20180611","7",73.5
"PM2.5","20180611","7",63.7272727272727
"AQI","20180611","8",81.6818181818182
"PM10","20180611","8",75.6666666666667
"PM2.5","20180611","8",60
"AQI","20180611","10",99.4
"PM10","20180611","10",73
"PM2.5","20180611","10",75.9375
"AQI","20180611","11",71.0952380952381
"PM10","20180611","11",52.5714285714286
"PM2.5","20180611","11",53
"AQI","20180611","12",98.1363636363636
"PM10","20180611","12",92.75
"PM2.5","20180611","12",73.4090909090909
"AQI","20180611","13",94.4090909090909
"PM10","20180611","13",90.75
"PM2.5","20180611","13",70.2272727272727
"AQI","20180611","14",74.2272727272727
"PM10","20180611","14",68.9473684210526
"PM2.5","20180611","14",54.1363636363636
"AQI","20180611","15",70.9090909090909
"PM10","20180611","15",59.6666666666667
"PM2.5","20180611","15",50.8636363636364
"AQI","20180611","16",86.8636363636364
"PM10","20180611","16",73.5555555555556
"PM2.5","20180611","16",61.5454545454545
"AQI","20180611","17",99.1818181818182
"PM10","20180611","17",68
"PM2.5","20180611","17",73.4090909090909
"AQI","20180611","18",95.0909090909091
"PM10","20180611","18",68.7142857142857
"PM2.5","20180611","18",70.9090909090909
"AQI","20180611","19",95.2380952380952
"PM10","20180611","19",85.8571428571429
"PM2.5","20180611","19",71.0476190476191
"AQI","20180611","20",80.4761904761905
"PM10","20180611","20",65.2
"PM2.5","20180611","20",47.1904761904762
"AQI","20180611","21",89.6818181818182
"PM10","20180611","21",67.5
"PM2.5","20180611","21",66.6363636363636
"AQI","20180611","22",88.6190476190476
"PM10","20180611","22",78
"PM2.5","20180611","22",65.2857142857143
"AQI","20180611","23",93.7272727272727
"PM10","20180611","23",70
"PM2.5","20180611","23",69.9545454545455
"AQI","20180611","24",85
"PM10","20180611","24",58.4
"PM2.5","20180611","24",62.9090909090909
"AQI","20180611","25",100.863636363636
"PM10","20180611","25",98.625
"PM2.5","20180611","25",75.5909090909091
"AQI","20180611","26",85.6363636363636
"PM10","20180611","26",64.5
"PM2.5","20180611","26",63.1363636363636
"AQI","20180611","27",74.3636363636364
"PM10","20180611","27",63.3
"PM2.5","20180611","27",50.0454545454545
"AQI","20180611","28",72.4545454545455
"PM10","20180611","28",67.7894736842105
"PM2.5","20180611","28",48.9090909090909
"AQI","20180611","29",84.7727272727273
"PM10","20180611","29",79.1818181818182
"PM2.5","20180611","29",62.6818181818182
"AQI","20180611","30",100.409090909091
"PM10","20180611","30",93.1875
"PM2.5","20180611","30",74.4090909090909
"AQI","20180611","31",86.9090909090909
"PM10","20180611","31",76.4285714285714
"PM2.5","20180611","31",64.4090909090909
"AQI","20180611","32",83.6190476190476
"PM10","20180611","32",76.1666666666667
"PM2.5","20180611","32",61.8095238095238
"AQI","20180611","33",90.8636363636364
"PM10","20180611","33",82.5
"PM2.5","20180611","33",67.5454545454545
"AQI","20180611","34",74.6363636363636
"PM10","20180611","34",77.2727272727273
"PM2.5","20180611","34",52.6363636363636
"AQI","20180611","35",102.157894736842
"PM10","20180611","35",91.5
"PM2.5","20180611","35",76.4736842105263
"AQI","20180610","1",54.9375
"PM10","20180610","1",53
"PM2.5","20180610","1",37.125
"AQI","20180610","2",52.375
"PM10","20180610","2",43.8571428571429
"PM2.5","20180610","2",35
"AQI","20180610","3",48.75
"PM10","20180610","3",39.6666666666667
"PM2.5","20180610","3",32.875
"AQI","20180610","4",50.4375
"PM10","20180610","4",45.25
"PM2.5","20180610","4",32.875
"AQI","20180610","5",60.5625
"PM10","20180610","5",51.5
"PM2.5","20180610","5",39.9375
"AQI","20180610","6",53
"PM10","20180610","6",45.1666666666667
"PM2.5","20180610","6",36.75
"AQI","20180610","7",46.9375
"PM10","20180610","7",42.2857142857143
"PM2.5","20180610","7",29.125
"AQI","20180610","8",35.625
"PM10","20180610","8",36.6923076923077
"PM2.5","20180610","8",18.875
"AQI","20180610","10",68.375
"PM10","20180610","10",59
"PM2.5","20180610","10",46.5625
"AQI","20180610","11",28.3125
"PM10","20180610","11",26.5
"PM2.5","20180610","11",9.75
"AQI","20180610","12",40.4375
"PM10","20180610","12",34.125
"PM2.5","20180610","12",25.8125
"AQI","20180610","13",48.5
"PM10","20180610","13",40.4545454545455
"PM2.5","20180610","13",29.1875
"AQI","20180610","14",49.0625
"PM10","20180610","14",44.3125
"PM2.5","20180610","14",31.9375
"AQI","20180610","15",52
"PM10","20180610","15",40.6666666666667
"PM2.5","20180610","15",36.6875
"AQI","20180610","16",52.625
"PM10","20180610","16",46.2727272727273
"PM2.5","20180610","16",37.0625
"AQI","20180610","17",48.25
"PM10","20180610","17",43.7777777777778
"PM2.5","20180610","17",30.5
"AQI","20180610","18",42.8125
"PM10","20180610","18",40.6
"PM2.5","20180610","18",25
"AQI","20180610","19",40.1875
"PM10","20180610","19",39.25
"PM2.5","20180610","19",23.4375
"AQI","20180610","20",42.875
"PM10","20180610","20",42
"PM2.5","20180610","20",28.0625
"AQI","20180610","21",34.1875
"PM10","20180610","21",41
"PM2.5","20180610","21",21.4375
"AQI","20180610","22",40.875
"PM10","20180610","22",36
"PM2.5","20180610","22",23.75
"AQI","20180610","23",57.5
"PM10","20180610","23",48.8
"PM2.5","20180610","23",36.25
"AQI","20180610","24",41.8125
"PM10","20180610","24",35.5
"PM2.5","20180610","24",19.8125
"AQI","20180610","25",54.9375
"PM10","20180610","25",57.3333333333333
"PM2.5","20180610","25",34.125
"AQI","20180610","26",43.3125
"PM10","20180610","26",47.8571428571429
"PM2.5","20180610","26",28.375
"AQI","20180610","27",44.6
"PM10","20180610","27",24
"PM2.5","20180610","27",31.0666666666667
"AQI","20180610","28",58
"PM10","20180610","28",50.1428571428571
"PM2.5","20180610","28",41
"AQI","20180610","29",54.75
"PM10","20180610","29",48
"PM2.5","20180610","29",38.9375
"AQI","20180610","30",61.1875
"PM10","20180610","30",54.4545454545455
"PM2.5","20180610","30",35.0625
"AQI","20180610","31",57.4375
"PM10","20180610","31",48.2
"PM2.5","20180610","31",40.25
"AQI","20180610","32",55.375
"PM10","20180610","32",50.3333333333333
"PM2.5","20180610","32",39.25
"AQI","20180610","33",54.6875
"PM10","20180610","33",55.3333333333333
"PM2.5","20180610","33",38.875
"AQI","20180610","34",55.5625
"PM10","20180610","34",55.25
"PM2.5","20180610","34",34.3125
"AQI","20180610","35",80.0666666666667
"PM10","20180610","35",65.4444444444444
"PM2.5","20180610","35",57.6666666666667
"AQI","20180609","1",34.1428571428571
"PM10","20180609","1",26.5714285714286
"PM2.5","20180609","1",16.4285714285714
"AQI","20180609","2",34
